song_id,title,artist,album,release_date,genius_url,media_url,lyrics
506,Ya te perdi,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-ya-te-perdi-lyrics,http://www.youtube.com/watch?v=YK2JppwP9SA,"[Estribillo]
Ya te perdí
Soy como el cielo
Sin su sol, luna ni estrellas
Soy como el mar
Sin agua, conchas, ni perlas
Soy como un templo
Sin sus santos y sin dios
[Verso]
Ya te perdí
Soy como un loco
Que habla solo día y noche
Y platicando con gente que el ni conoce
Y riéndose de lo que le hablan sin razón
[Estribillo 2]
Por eso te pregunto
Que cual es la causa
De vivir sin que me quieras
Porque si no es de ser de ti
Porque si no eres para mi
Mejor que muera
[Verso 2]
Ya te perdí
Soy como un huérfano que llora
Noche y día
Solo esperando que llegue el fin de su vida
Para acabar en la tumba su dolor
[Estribillo]
Pero ya te perdí
Soy como el cielo
Sin su sol, luna, ni estrellas
Soy como el mar
Sin agua, conchas, ni perlas
Soy como un templo
Sin sus santos y sin dios
[Estribillo 2]
Por eso te pregunto
Que cual es la causa
De vivir sin que me quieras
Porque si no es de ser de ti
Porque si no eres para mi
Mejor que muera
[Cierre]
Mejor que muera
Mejor que muera
Mejor que muera"
507,No te vaya a suceder,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-no-te-vaya-a-suceder-lyrics,http://www.youtube.com/watch?v=a3RBX6VQuhU,"[Intro]
¡Viva Juárez!
[Verso 1]
Quiero platicar amigos
Lo que a mí me sucedió
Me engañaron como a un niño
Y esto fue lo que pasó
[Verso 2]
Bien me acuerdo de esa tarde cuando yo la vi venir
Me saludó como siempre y me preguntó así
Oye, vida de mi vida, tienes mucho rato aquí
Yo le contesté amoroso siempre esperaría por ti
[Verso 3]
Platicamos como siempre
Y entonces le pregunté
Quieres casarte conmigo
Y sorpresa le causé
[Verso 4]
Tengo que hablar con tus padres
Y ella me contestó
No te preocupes, mi vida
Con ellos hablaré yo
[Puente]
Y aceptaron sus padres y la boda se aplazó
Mientras que se cumplía el plazo
Ella se fue a New York
[Verso 5]
Según me platicaba su hermana la menor
Que con otro allá andaba
Y que era mejor que yo
Regresó para el pueblo pues con otro se casó
[Verso 6]
Vino de luna de miel, te imaginas cómo estoy
Ojalá pronto se vayan
Pues no puedo soportar que me pongan en mi cara
Con quien se vino a casar
[Verso 7]
Esto es todo mi amigo
En ellas no hay que creer
Anda con mucho cuidad
No te vaya a suceder"
508,Mía Un Año,Juan Gabriel & Eslabon Armado,Los Dúo 3,2022-09-30,https://genius.com/Juan-gabriel-and-eslabon-armado-mia-un-ano-lyrics,http://www.youtube.com/watch?v=BcS9gSUW3fA,"Fuiste mía, la primavera
Todo el verano, todo el otoño
El invierno, lo pasaste, aquí en mis brazos
Como me acuerdo
[Verso 2: Pedro Tobar]
Tal vez, tú ya no te acuerdas
Pues te han besado ya tantos, hombres
Y, puedo estar seguro
Que no te acuerdas, ni de mi nombre
[Verso 3: Juan Gabriel]
Recuerdo, que me decías
Llorando tantas, cosas bonitas
Y hoy, me voy dando cuenta
Que todo aquello, era mentira
[Coro: Juan Gabriel & Pedro Tobar]
Dicen, que todo se olvida
Y en ti lo veo y de mí, mе admiro
Ya vez, ha pasado el tiempo
Yo aun tе recuerdo, yo no te olvido
[Coro: Juan Gabriel & Pedro Tobar]
Dicen, que todo se olvida
Yo en ti lo veo y de mí, me admiro
Ya vez, que ha pasado el tiempo
Yo aun te recuerdo, yo no te olvido, como me acuerdo"
509,Tenías que ser tan cruel,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-tenias-que-ser-tan-cruel-lyrics,http://www.youtube.com/watch?v=Ig8DraV7Mgw,"[Verso 1]
Te vas y yo me quedo triste y solo
Tenías que ser tan cruel al despedirte
Qué clase de cariño tú me diste
Pero qué caro estoy pagando por quererte
[Verso 2]
Te juro que jamás había llorado
Aunque todo fue triste entre nosotros
Sabía que tendrías un día que irte
Pero nunca imaginé que de este modo
[Pre-Estribillo]
Pero que yo te olvide no es tan fácil
Aunque el tiempo que viví fue sólo un sueño
Y ahora que te vas despierto de mi sueño
Para que pague por soñar lo que no debo
[Estribillo]
Pero qué caro pagaré haberte amado
Me dejas con la deuda y te vas
Pero qué orgullo, no se te hace demasiado
Para que seas tan cruel, para que seas tan cruel
Hasta el final
Pero qué caro pagaré haberte amado
Me dejas con la deuda y te vas
Pero qué orgullo, no se te hace demasiado
Para que seas tan cruel, para que seas tan cruel
Hasta el final"
510,Sólo Tú y Yo,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-solo-tu-y-yo-lyrics,http://www.youtube.com/watch?v=aJJJw9YWWpY,"[Intro]
Como yo, pero como quiero
[Verso 1]
Cuando vuelvas a mi lado, vida mía
Qué feliz seré
Ya dormiré tranquilo
Sin que los celos
Me sigan atormentado
[Verso 2]
Vuelve pronto a mi lado
Ya quiero paz, alegría y felicidad
Me dirás que aún me quieres, vida mía
Todavía
[Pre-Estribillo]
Ya sonreirán mis labios
Ya mirarán mis ojos
Y si ves que estoy llorando, amor
No me hagas caso
Es que es amor, alegría y felicidad
[Estribillo]
Despertaré mi mañana y no llorar
Despertarme en mi cama
Que tú ahí estás
Y dime que aún me quieres, vida mía
Todavía
Te estrecharé en mis brazos
Me quedaré dormido
Pero después de que comprendas
Que tan sólo eres mía
De que soy sólo tuyo
[Puente]
Amores, ¿dónde estarán?
[Estribillo]
Despertaré mi mañana y  no llorar
Despertarme en mi cama
Que tú ahí estás
Y dime que aún me quieres, vida mía
Todavía
Te estrecharé en mis brazos
Me quedaré dormido
Pero después de que comprendas
Que tan sólo eres mía
De que soy sólo tuyo
[Cierre]
Soy sólo tuyo, tuyo
Tuyo"
511,Yo te perdono,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-yo-te-perdono-lyrics,http://www.youtube.com/watch?v=zXEhMwCU95c,"[Verso 1]
Aunque tú tengas la culpa
De toda mi soledad
Sin ti aprendí tantas cosas
Entre ellas perdonar
[Verso 2]
Yo te perdono de veras
Sin recordar tu traición
Para mí es la experiencia
Más grande de mi amor
[Pre-Estribillo]
Contigo yo no lo niego
Fui mucho muy feliz
Y ahora que sin ti vivo
No puedo decir
[Estribillo]
Que no, que no vale la pena
Llorar más por ti
Porque yo estoy llorando
Desde que tú te fuiste
Pero a ti qué te importa
Si no sabes de mí
Pero yo te perdono
Toda tu ingrata ausencia
No importa que a mi vida
La vuelvas soledad
Qué soledad, qué soledad
Qué soledad
[Pre-Estribillo]
Contigo yo no lo niego
Fui mucho muy feliz
Y ahora que sin ti vivo
No puedo decir
[Estribillo]
Que no, que no vale la pena
Llorar más por ti
Porque yo estoy llorando
Desde que tú te fuiste
Pero a ti qué te importa
Si no sabes de mí
Pero yo te perdono
Toda tu ingrata ausencia
No importa que a mi vida
La vuelvas soledad
Qué soledad, qué soledad
Qué soledad
[Cierre]
Qué soledad, qué soledad
Qué soledad, qué soledad
Qué soledad, qué soledad
Qué soledad, qué soledad"
512,¿Que Te Vas?,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-que-te-vas-lyrics,http://www.youtube.com/watch?v=THtpLWsZaaY,"[Verso 1]
Qué ya te vas
Que no volverás
Pero este adiós, no es la solución
Para olvidar
[Verso 2]
Adiós, mi amor
Que puedo hacer
Lo quieres tú, si, querer yo
Pues que te vaya bien
[Pre-Estribillo]
Pero esto, si te digo
Ya no vuelvas conmigo
Porque mi amor, si vuelves otra ve
Ya no será igual
[Estribillo]
Pero que yo te olvide
No lo creas fácilmente
Ahí está mi problema, pero tu nada temas
Tu no vas a llorar
Pero que yo te olvide
No lo creas fácilmente
Ahí está mi problema, pero tu nada temas
Tu no vas a llorar
[Instrumental]
[Estribillo]
Pero que yo te olvide
No lo creas fácilmente
Ahí está mi problema, pero tu nada temas
Tu no vas a llorar"
513,Hasta mañana,Juan Gabriel,10 de los Grandes,1975-11-03,https://genius.com/Juan-gabriel-hasta-manana-lyrics,http://www.youtube.com/watch?v=XDd2eJLN55A,"[Pre-Estribillo]
Hasta mañana
Y que en tus sueños
Sigas soñando en mí
Dios te bendiga
Toda la vida
Por hacerme feliz
[Estribillo]
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único, y mi primer amor
Mi único y mi primer amor
[Pre-Estribillo]
Hasta mañana
Y que en tus sueños
Sigas soñando en mí
Dios te bendiga
Toda la vida
Por hacerme feliz
[Estribillo]
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único, y mi primer amor
Mi único y mi primer amor
Mi único y mi primer amor
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único y mi primer amor
Mi único y mi primer amor
[Cierre]
Mi único y mi primer amor
Mi único y mi primer amor"
514,Iremos De La Mano,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-iremos-de-la-mano-lyrics,http://www.youtube.com/watch?v=ddNVwUHS0YU,"[Verso]
No, mi amor, no me acostumbro todavía a estar sin ti
Es tan difícil, ¿para qué voy a mentir? si cada día como hoy
Salgo corriendo hacia el buzón a ver si hay carta para mí y nada
Vuelve amor, que necesito verte y besarte con pasión
Ya te lo he dicho una y mil veces, que yo estoy sólo extrañándote
Y mira que no me puedo acostumbrar a estar sin ti y sin tu amor
[Pre-Estribillo]
Vuelve, juntos iremos caminando de la mano
Pues nos queremos, tú me amas, yo te amo
Qué nos importa que nos critiquen
Que estén en contra de los nuestro que es amor
[Estribillo]
Vuelve, que tengo ganas sólo de estar ya contigo
No, no desperdicies tu vida sin mi cariño
Deja tus ojos que vean los míos
Que están ansiosos por volverlos a mirar
Vuelve, que tengo ganas sólo de estar ya contigo
No, no, no desperdicies tu vida sin mi cariño
Deja tus ojos que vean los míos
Que están ansiosos por volverlos a mirar"
515,Lo Nuestro Fue Un Sueño,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-lo-nuestro-fue-un-sueno-lyrics,http://www.youtube.com/watch?v=m8ok5T9N6wI,"Y en realidad todo lo nuestro fue un sueño
Un sueño muy bonito, el más hermoso sueño)
El día más feliz de mi vida, fue cuando tú y yo nos conocimos
Y el día, más triste, de mi vida, fue cuando tú y yo, nos despedimos
Lo nuestro fue tan solo un sueño, divino, tan bello
Pero muy triste el despertar
Y yo recuerdo siempre, tus besos, tus ojos tus palabras, tu boca
Pero también presiento, que nunca, jamás, volverás
Y a veces por las noches, recuerdo
Cuando salíamos juntos, te acuerdas
Y tantas otras cosas, que ahora, solo me hacen llorar
Si escuchas mi canción, algún día, no llores, no llores, no llores
Lo nuestro fue tan solo un sueño, divino, tan bello
Pero, muy triste el despertar
Y yo recuerdo siempre, tus besos, tus ojos tus palabras, tu boca
Pero también presiento, que nunca, jamás, volverás
Y a veces por las noches, recuerdo
Cuando salíamos juntos, te acuerdas
Y tantas otras cosas, que ahora, solo me hacen llorar
Y yo recuerdo siempre, tus besos, tus ojos tus palabras, tu boca
Pero también presiento, que nunca, jamás, volverás"
516,No Se Ha Dado Cuenta,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-no-se-ha-dado-cuenta-lyrics,http://www.youtube.com/watch?v=SqkRSsHbybc,"Que de amor le quiero hablar
Siento un cosquilleo
No me puedo ni acercar
No se ha dado cuenta
Que la quiero conquistar
Que me vuelve loco
Que a su lado quiero estar
Casi pierdo la cabeza
Casi pierdo la razón
Día y noche pienso en ella
Me ah robado el corazón
No es que sea muy bonita
Pero tiene un no se que
No se si sea su boquita
Talvez su forma de ser
Ni siquiera se su nombre
Aun lo no puedo creer
Solo se que la verla
Me hace estremecer
No se han dado cuenta
Que la quiero conquistar
Que me vuelve loco
Que a su lado quiero estar
Casi pierdo la cabeza
Casi pierdo la razón
Día y noche pienso en ella
Me ah robado el corazón
No es que sea muy bonita
Pero tiene un no se que
No se si sea su boquita
Talvez su forma de ser
Ni siquiera se su nombre
Aun no lo puedo creer
Solo se que al verla
Me hace estremecer
Casi pierdo la cabeza
Casi pierdo la razón
Día y noche pienso en ella
Me ah robado el corazón
No es que sea muy bonita
Pero tiene un no se que
No se si sea su boquita
Talvez su forma de ser
Ni siquiera se su nombre
Aun no lo puedo creer
Solo se que al verla
Me hace estremecer"
517,Que vuelvas,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-que-vuelvas-lyrics,http://www.youtube.com/watch?v=2le0-KcgAj8,"[Verso 1]
Espero, que vuelvas
Pues he pasado, los inviernos sin tus brazos
Sin primavera
Mas yo espero, que vuelvas
[Pre-Estribillo]
Que vuelvas, muy pronto
Antes de que me quede ciego de llorar
Por tu ausencia
Mas yo, espero, que vuelvas
[Estribillo]
Hoy como otros días por las tardes
Camino por el parque donde nos conocimos
Y yo, y yo, y yo sigo esperando que regrese
Pues ya no soy el mismo, sin ti cariño mío
Le falta tu sabor, a cada cosa
Mas yo sigo esperando que vuelvas y que vuelvas
[Verso 2]
Que vuelvas, muy pronto
Pues no podrías, ni aunque quisieras olvidar
Tantos recuerdos
Mas yo, espero, que vuelvas
[Estribillo]
Hoy como otros días por las tardes
Camino por el parque donde nos conocimos
Y yo, y yo, y yo sigo esperando que regrese
Pues ya no soy el mismo, sin ti cariño mío
Le falta tu sabor, a cada cosa
Mas yo sigo esperando que vuelvas y que vuelvas
Cariño mío
Hoy como otros días por las tardes
Camino por el parque donde nos conocimos
Y yo, y yo, y yo sigo esperando que regrese
Pues ya no soy el mismo, sin ti cariño mío
Le falta tu sabor, a cada cosa
Mas yo sigo esperando que vuelvas y que vuelvas
Cariño mío"
518,En cualquier parte del mundo,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-en-cualquier-parte-del-mundo-lyrics,http://www.youtube.com/watch?v=9QSZIPcYA60,"[Estribillo]
Un amor, busco yo
Y lo tengo que encontrar
Debe estar muy triste
Triste y esperando en algún lugar
[Puente]
Seguiré cantando hasta que mi canto
Plegaría de esperanza la pueda escuchar
[Estribillo]
Un amor, busco yo
Y lo tengo que encontrar
Debe estar muy triste
Triste y esperando en algún lugar
[Post-Estribillo]
Seguiré cantando hasta que mi canto
Se escuche por doquiera en la ciudad
Cantare, gritare fuerte así así
[Verso]
Debe estar muy triste
Triste y esperando en algún lugar
Seguro cantando hasta que mi canto
Plegaria de esperanza la pueda escuchar
[Cierre]
Un amor, busco yo
Y lo tengo que encontrar"
519,Gracias por volver,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-gracias-por-volver-lyrics,http://www.youtube.com/watch?v=xW2IKmdfP5c,"{Verso 1]
Si quieres que empecemos de nuevo
Tendrás que olvidar el pasado
Tú quieres volver, yo quiero también
Aquí está mi amor
[Verso 2]
Yo te perdoné, vida mía
Desde hace mucho tiempo, de veras
Y hoy que estás aquí, te quiero decir
Que no te olvidé
[Estribillo]
Parece que es un sueño que vuelves
Pensé que ya me habías olvidado
Las gracias te las doy por volver a mí
Tú sabes cómo y cuánto te amo
Que nunca quise a nadie en mi vida
No puedo querer si tú tienes mi amor
[Post-Estribillo]
Qué felicidad hoy que vuelves
Y comenzar de nuevo el romance
Volverte a besar, volverte a tener
Es volver a vivir
[Estribillo]
Parece que es un sueño que vuelves
Pensé que ya me habías olvidado
Las gracias te las doy por volver a mí
Tú sabes cómo y cuánto te amo
Que nunca quise a nadie en mi vida
No puedo querer si tú tienes mi amor
Parece que es un sueño que vuelves
Pensé que ya me habías olvidado
Las gracias te las doy por volver a mí
Tú sabes cómo y cuánto te amo
Que nunca quise a nadie en mi vida
No puedo querer si tú tienes mi amor"
520,Cuando me vaya de tu lado,Juan Gabriel,10 éxitos,1975-01-01,https://genius.com/Juan-gabriel-cuando-me-vaya-de-tu-lado-lyrics,http://www.youtube.com/watch?v=sPMkE3kgoJk,"[Verso 1]
Cuando me vaya de tu lado ni cuenta te darás
Entonces sabrás cuánto te quiero y ya no me verás
Jamás, (jamás), jamás (jamás), jamás (jamás), amor
[Estribillo]
Vas a sufrir como yo he sufrido, lo vas a ver
Me pedirás que regrese contigo, y yo no volveré
Vas a llorar como yo he llorado, ya lo verás
Te acordarás de eso y tantas cosas y de muchas más
Te arrepentirás de no haberme amado
[Verso 2]
Y de haber jugado con mi amor, con mi amor
Cuando me vaya de tu lado, ni cuenta te darás
Entonces sabrás cuánto te quiero y ya no me verás
Jamás, (jamás), jamás (jamás), jamás (jamás), amor
[Estribillo]
Vas a sufrir como yo he sufrido, lo vas a ver
Me pedirás que regrese contigo, y yo no volveré
Vas a llorar como yo he llorado, ya lo verás
Te acordarás de eso y tantas cosas y de muchas más
Te arrepentirás de no haberme amado
[Cierre]
Cuando me vaya de tu lado, cuando me vaya de tu lado
Cuando me vaya de tu lado, cuando me vaya de tu lado
Cuando me vaya de tu lado, cuando me vaya"
521,Te Propongo Matrimonio,Juan Gabriel,A mi guitarra,1975-12-09,https://genius.com/Juan-gabriel-te-propongo-matrimonio-lyrics,http://www.youtube.com/watch?v=kdGD-s6mjRU,"Te propongo que conmigo seas feliz
Que vivamos siempre juntos
Anda di, que si
Cásate conmigo vida
Realicemos nuestros sueños tu y yo
Te propongo matrimonio
Anda di, que si
Te pido yo, yo, ya, ya
Me quiero casar contigo
Y llevarte al altar
Y nuestra felicidad compartiremos
Por siempre, siempre, siempre , siempre
Juntos
Cásate conmigo vida
Realicemos nuestros sueños tu y yo
Te propongo matrimonio
Anda di, que si
Te pido yo, yo, ya, ya
Me quiero casar contigo
Y llevarte al altar
Y nuestra felicidad compartiremos
Por siempre, siempre, siempre , siempre
Juntos
Te propongo matrimonio
Te propongo matrimonio
Anda di, que si
Te propongo matrimonio"
